Id,Name,Sex,ClassName,Month,Amount,LiveAtSchool
15493,谷同学,男,白-高一(02),201901,-202.8,False
15494,顾同学,女,白-高一(05),201807,0,True
15494,顾同学,女,白-高一(05),201808,-24.7,True
15494,顾同学,女,白-高一(05),201809,-420,True
15494,顾同学,女,白-高一(05),201810,-378.4,True
15494,顾同学,女,白-高一(05),201811,-480.9,True
15494,顾同学,女,白-高一(05),201812,-419.8,True
15494,顾同学,女,白-高一(05),201901,-199.75,True
15495,郭同学,女,白-高一(06),201807,0,False
15495,郭同学,女,白-高一(06),201808,-11.5,False
15495,郭同学,女,白-高一(06),201809,-289.8,False
15495,郭同学,女,白-高一(06),201810,-194.85,False
15495,郭同学,女,白-高一(06),201811,-511,False
15495,郭同学,女,白-高一(06),201812,-463.38,False
15495,郭同学,女,白-高一(06),201901,-188.5,False
15496,何同学,男,白-高一(06),201807,0,True
15496,何同学,男,白-高一(06),201808,-27.2,True
15496,何同学,男,白-高一(06),201809,-714.2,True
15496,何同学,男,白-高一(06),201810,-554.8,True
15496,何同学,男,白-高一(06),201811,-632.85,True
15496,何同学,男,白-高一(06),201812,-661.55,True
15496,何同学,男,白-高一(06),201901,-503.5,True
15497,胡同学,男,白-高一(01),201807,0,False
15497,胡同学,男,白-高一(01),201808,0,False
15497,胡同学,男,白-高一(01),201809,-476.9,False
15497,胡同学,男,白-高一(01),201810,-379.4,False
15497,胡同学,男,白-高一(01),201811,-334.85,False
15497,胡同学,男,白-高一(01),201812,-418.15,False
15497,胡同学,男,白-高一(01),201901,-308.95,False
15498,胡同学,女,白-高一(03),201807,0,True
15498,胡同学,女,白-高一(03),201808,-27.3,True
15498,胡同学,女,白-高一(03),201809,-573.4,True
15498,胡同学,女,白-高一(03),201810,-497.85,True
15498,胡同学,女,白-高一(03),201811,-697.1,True
15498,胡同学,女,白-高一(03),201812,-715.15,True
15498,胡同学,女,白-高一(03),201901,-497.75,True
15499,胡同学,女,白-高一(01),201807,0,False
15499,胡同学,女,白-高一(01),201808,-11.1,False
15499,胡同学,女,白-高一(01),201809,-362.3,False
15499,胡同学,女,白-高一(01),201810,-373.5,False
15499,胡同学,女,白-高一(01),201811,-455.5,False
15499,胡同学,女,白-高一(01),201812,-547.85,False
15499,胡同学,女,白-高一(01),201901,-377.25,False
15500,胡同学,男,白-高一(03),201807,0,False
15500,胡同学,男,白-高一(03),201808,-11.2,False
15500,胡同学,男,白-高一(03),201809,-264.9,False
15500,胡同学,男,白-高一(03),201810,-198.1,False
15500,胡同学,男,白-高一(03),201811,-309,False
15500,胡同学,男,白-高一(03),201812,-196.9,False
15500,胡同学,男,白-高一(03),201901,-181.3,False
15501,胡同学,女,白-高一(05),201807,0,False
15501,胡同学,女,白-高一(05),201808,-11.6,False
15501,胡同学,女,白-高一(05),201809,-395.8,False
15501,胡同学,女,白-高一(05),201810,-298.8,False
15501,胡同学,女,白-高一(05),201811,-328.2,False
15501,胡同学,女,白-高一(05),201812,-312.55,False
15501,胡同学,女,白-高一(05),201901,-253.5,False
15502,胡同学,男,白-高一(04),201807,0,False
15502,胡同学,男,白-高一(04),201808,-15.1,False
15502,胡同学,男,白-高一(04),201809,-683.7,False
15502,胡同学,男,白-高一(04),201810,-508.55,False
15502,胡同学,男,白-高一(04),201811,-595.45,False
15502,胡同学,男,白-高一(04),201812,-639,False
15502,胡同学,男,白-高一(04),201901,-419.4,False
15503,黄同学,男,白-高一(02),201807,0,True
15503,黄同学,男,白-高一(02),201808,0,True
15503,黄同学,男,白-高一(02),201809,-28.6,True
15503,黄同学,男,白-高一(02),201810,-480.3,True
15503,黄同学,男,白-高一(02),201811,-591.1,True
15503,黄同学,男,白-高一(02),201812,-595.2,True
15503,黄同学,男,白-高一(02),201901,-465.9,True
15504,黄同学,女,白-高一(02),201807,0,False
15504,黄同学,女,白-高一(02),201808,0,False
15504,黄同学,女,白-高一(02),201809,-232.3,False
15504,黄同学,女,白-高一(02),201810,-197.8,False
15504,黄同学,女,白-高一(02),201811,-208.1,False
15504,黄同学,女,白-高一(02),201812,-182.3,False
15504,黄同学,女,白-高一(02),201901,-137.2,False
15505,黄同学,女,白-高一(02),201807,0,True
15505,黄同学,女,白-高一(02),201808,-13,True
15505,黄同学,女,白-高一(02),201809,-320.6,True
15505,黄同学,女,白-高一(02),201810,-408.05,True
15505,黄同学,女,白-高一(02),201811,-531.3,True
15505,黄同学,女,白-高一(02),201812,-405.95,True
15505,黄同学,女,白-高一(02),201901,-366.85,True
15506,黄同学,女,白-高一(05),201807,0,False
15506,黄同学,女,白-高一(05),201808,-12.8,False
15506,黄同学,女,白-高一(05),201809,-466.5,False
15506,黄同学,女,白-高一(05),201810,-326.75,False
15506,黄同学,女,白-高一(05),201811,-272.15,False
15506,黄同学,女,白-高一(05),201812,-385.35,False
15506,黄同学,女,白-高一(05),201901,-297.5,False
15507,姜同学,男,白-高一(01),201807,0,False
15507,姜同学,男,白-高一(01),201808,0,False
15507,姜同学,男,白-高一(01),201809,-390.6,False
15507,姜同学,男,白-高一(01),201810,-347.6,False
15507,姜同学,男,白-高一(01),201811,-383.8,False
15507,姜同学,男,白-高一(01),201812,-476.6,False
15507,姜同学,男,白-高一(01),201901,-310.85,False
15508,蒋同学,女,白-高一(06),201807,0,True
15508,蒋同学,女,白-高一(06),201808,-16.5,True
15508,蒋同学,女,白-高一(06),201809,-431.9,True
15508,蒋同学,女,白-高一(06),201810,-365.5,True
15508,蒋同学,女,白-高一(06),201811,-497.4,True
15508,蒋同学,女,白-高一(06),201812,-464.7,True
15508,蒋同学,女,白-高一(06),201901,-380.4,True
15509,蒋同学,男,白-高一(06),201807,0,False
15509,蒋同学,男,白-高一(06),201808,-6.5,False
15509,蒋同学,男,白-高一(06),201809,-504.7,False
15509,蒋同学,男,白-高一(06),201810,-414.5,False
15509,蒋同学,男,白-高一(06),201811,-430.35,False
15509,蒋同学,男,白-高一(06),201812,-593.65,False
15509,蒋同学,男,白-高一(06),201901,-335.15,False
15510,金同学,女,白-高一(02),201807,0,False
15510,金同学,女,白-高一(02),201808,-11.4,False
15510,金同学,女,白-高一(02),201809,-424.7,False
15510,金同学,女,白-高一(02),201810,-298.95,False
15510,金同学,女,白-高一(02),201811,-269.8,False
15510,金同学,女,白-高一(02),201812,-328,False
15510,金同学,女,白-高一(02),201901,-243.3,False
15511,康同学,男,白-高一(02),201807,0,False
15511,康同学,男,白-高一(02),201808,0,False
15511,康同学,男,白-高一(02),201809,-407.3,False
15511,康同学,男,白-高一(02),201810,-269.55,False
15511,康同学,男,白-高一(02),201811,-314.85,False
15511,康同学,男,白-高一(02),201812,-443,False
15511,康同学,男,白-高一(02),201901,-352.5,False
15512,李同学,男,白-高一(05),201807,0,True
15512,李同学,男,白-高一(05),201808,-25.3,True
15512,李同学,男,白-高一(05),201809,-637.1,True
15512,李同学,男,白-高一(05),201810,-555.4,True
15512,李同学,男,白-高一(05),201811,-284.5,True
15512,李同学,男,白-高一(05),201812,-631.07,True
15512,李同学,男,白-高一(05),201901,-581.35,True
15513,李同学,女,白-高一(01),201807,0,False
15513,李同学,女,白-高一(01),201808,0,False
15513,李同学,女,白-高一(01),201809,-366.7,False
15513,李同学,女,白-高一(01),201810,-301.4,False
15513,李同学,女,白-高一(01),201811,-280.2,False
15513,李同学,女,白-高一(01),201812,-328.25,False
15513,李同学,女,白-高一(01),201901,-234.75,False
15514,李同学,女,白-高一(05),201807,0,True
15514,李同学,女,白-高一(05),201808,-35.7,True
15514,李同学,女,白-高一(05),201809,-598.7,True
15514,李同学,女,白-高一(05),201810,-424.4,True
15514,李同学,女,白-高一(05),201811,-417.05,True
15514,李同学,女,白-高一(05),201812,-507.35,True
15514,李同学,女,白-高一(05),201901,-329.75,True
15515,李同学,男,白-高一(02),201807,0,True
15515,李同学,男,白-高一(02),201808,0,True
15515,李同学,男,白-高一(02),201809,-496.4,True
15515,李同学,男,白-高一(02),201810,-322.1,True
15515,李同学,男,白-高一(02),201811,-605.1,True
15515,李同学,男,白-高一(02),201812,-564.5,True
15515,李同学,男,白-高一(02),201901,-443.4,True
15516,梁同学,男,白-高一(04),201807,0,True
15516,梁同学,男,白-高一(04),201808,-27.2,True
15516,梁同学,男,白-高一(04),201809,-740.45,True
15516,梁同学,男,白-高一(04),201810,-542.9,True
15516,梁同学,男,白-高一(04),201811,-667.3,True
15516,梁同学,男,白-高一(04),201812,-773.9,True
15516,梁同学,男,白-高一(04),201901,-517.4,True
15517,刘同学,女,白-高一(03),201807,0,False
15517,刘同学,女,白-高一(03),201808,-11,False
15517,刘同学,女,白-高一(03),201809,-584.5,False
15517,刘同学,女,白-高一(03),201810,-400.97,False
15517,刘同学,女,白-高一(03),201811,-441.05,False
15517,刘同学,女,白-高一(03),201812,-478.3,False
15517,刘同学,女,白-高一(03),201901,-320.45,False
15518,刘同学,女,白-高一(03),201807,0,False
15518,刘同学,女,白-高一(03),201808,-18.4,False
15518,刘同学,女,白-高一(03),201809,-666.3,False
15518,刘同学,女,白-高一(03),201810,-475.6,False
15518,刘同学,女,白-高一(03),201811,-493.85,False
15518,刘同学,女,白-高一(03),201812,-574.65,False
15518,刘同学,女,白-高一(03),201901,-412.75,False
15519,刘同学,男,白-高一(01),201807,0,False
15519,刘同学,男,白-高一(01),201808,-11.7,False
15519,刘同学,男,白-高一(01),201809,-507.8,False
15519,刘同学,男,白-高一(01),201810,-463.05,False
15519,刘同学,男,白-高一(01),201811,-447.85,False
15519,刘同学,男,白-高一(01),201812,-653.6,False
15519,刘同学,男,白-高一(01),201901,-387.65,False
15520,刘同学,男,白-高一(03),201807,0,True
15520,刘同学,男,白-高一(03),201808,-11.6,True
15520,刘同学,男,白-高一(03),201809,-613,True
15520,刘同学,男,白-高一(03),201810,-531.05,True
15520,刘同学,男,白-高一(03),201811,-810.75,True
15520,刘同学,男,白-高一(03),201812,-483.5,True
15520,刘同学,男,白-高一(03),201901,-296.4,True
15521,楼同学,男,白-高一(03),201807,0,False
15521,楼同学,男,白-高一(03),201808,-15.7,False
15521,楼同学,男,白-高一(03),201809,-506.6,False
15521,楼同学,男,白-高一(03),201810,-265.2,False
15521,楼同学,男,白-高一(03),201811,-322.4,False
15521,楼同学,男,白-高一(03),201812,-388.6,False
15521,楼同学,男,白-高一(03),201901,-311.2,False
15522,陆同学,女,白-高一(05),201807,0,False
15522,陆同学,女,白-高一(05),201808,-26.8,False
15522,陆同学,女,白-高一(05),201809,-586.9,False
15522,陆同学,女,白-高一(05),201810,-287.15,False
15522,陆同学,女,白-高一(05),201811,-403.55,False
15522,陆同学,女,白-高一(05),201812,-479.55,False
15522,陆同学,女,白-高一(05),201901,-290.2,False
15523,陆同学,女,白-高一(06),201807,0,False
15523,陆同学,女,白-高一(06),201808,-7.5,False
15523,陆同学,女,白-高一(06),201809,-383.1,False
15523,陆同学,女,白-高一(06),201810,-401.7,False
15523,陆同学,女,白-高一(06),201811,-363.3,False
15523,陆同学,女,白-高一(06),201812,-430.5,False
15523,陆同学,女,白-高一(06),201901,-307.1,False
15524,罗同学,男,白-高一(01),201807,0,True
15524,罗同学,男,白-高一(01),201808,-20,True
15524,罗同学,男,白-高一(01),201809,-571.7,True
15524,罗同学,男,白-高一(01),201810,-518.4,True
15524,罗同学,男,白-高一(01),201811,-562.7,True
15524,罗同学,男,白-高一(01),201812,-565.7,True
15524,罗同学,男,白-高一(01),201901,-456.55,True
15525,罗同学,女,白-高一(06),201807,0,False
15525,罗同学,女,白-高一(06),201808,-11.5,False
15525,罗同学,女,白-高一(06),201809,-351.9,False
15525,罗同学,女,白-高一(06),201810,-270.1,False
15525,罗同学,女,白-高一(06),201811,-466.5,False
15525,罗同学,女,白-高一(06),201812,-399.25,False
15525,罗同学,女,白-高一(06),201901,-239.8,False
15526,罗同学,男,白-高一(04),201807,0,False
15526,罗同学,男,白-高一(04),201808,-15.7,False
15526,罗同学,男,白-高一(04),201809,-550.6,False
15526,罗同学,男,白-高一(04),201810,-488.25,False
15526,罗同学,男,白-高一(04),201811,-522.25,False
15526,罗同学,男,白-高一(04),201812,-589.3,False
15526,罗同学,男,白-高一(04),201901,-309.25,False
15527,马同学,女,白-高一(04),201807,0,False
15527,马同学,女,白-高一(04),201808,-19.2,False
15527,马同学,女,白-高一(04),201809,-726,False
15527,马同学,女,白-高一(04),201810,-576.55,False
15527,马同学,女,白-高一(04),201811,-605.35,False
15527,马同学,女,白-高一(04),201812,-646.55,False
15527,马同学,女,白-高一(04),201901,-492.05,False
15528,马同学,男,白-高一(01),201807,0,False
15528,马同学,男,白-高一(01),201808,0,False
15528,马同学,男,白-高一(01),201809,-507.59,False
15528,马同学,男,白-高一(01),201810,-514.2,False
15528,马同学,男,白-高一(01),201811,-622.85,False
15528,马同学,男,白-高一(01),201812,-631.95,False
15528,马同学,男,白-高一(01),201901,-459.7,False
15529,马同学,女,白-高一(01),201807,0,False
15529,马同学,女,白-高一(01),201808,0,False
15529,马同学,女,白-高一(01),201809,-271,False
15529,马同学,女,白-高一(01),201810,-199.6,False
15529,马同学,女,白-高一(01),201811,-239.95,False
15529,马同学,女,白-高一(01),201812,-266,False
15529,马同学,女,白-高一(01),201901,-168.75,False
15530,毛同学,女,白-高一(04),201807,0,False
15530,毛同学,女,白-高一(04),201808,-13,False
15530,毛同学,女,白-高一(04),201809,-458.8,False
15530,毛同学,女,白-高一(04),201810,-270.2,False
15530,毛同学,女,白-高一(04),201811,-303.35,False
15530,毛同学,女,白-高一(04),201812,-581.7,False
15530,毛同学,女,白-高一(04),201901,-292.8,False
15531,毛同学,男,白-高一(05),201807,0,True
15531,毛同学,男,白-高一(05),201808,-33.9,True
15531,毛同学,男,白-高一(05),201809,-717.4,True
15531,毛同学,男,白-高一(05),201810,-657.95,True
15531,毛同学,男,白-高一(05),201811,-724.9,True
15531,毛同学,男,白-高一(05),201812,-837.55,True
15531,毛同学,男,白-高一(05),201901,-751.55,True
15532,毛同学,男,白-高一(05),201807,0,False
15532,毛同学,男,白-高一(05),201808,-17.3,False
15532,毛同学,男,白-高一(05),201809,-681.7,False
15532,毛同学,男,白-高一(05),201810,-655.35,False
15532,毛同学,男,白-高一(05),201811,-791.15,False
15532,毛同学,男,白-高一(05),201812,-841,False
15532,毛同学,男,白-高一(05),201901,-680.3,False
15533,毛同学,女,白-高一(02),201807,0,False
15533,毛同学,女,白-高一(02),201808,-31.1,False
15533,毛同学,女,白-高一(02),201809,-859.4,False
15533,毛同学,女,白-高一(02),201810,-479.95,False
15533,毛同学,女,白-高一(02),201811,-472.85,False
15533,毛同学,女,白-高一(02),201812,-585.8,False
15533,毛同学,女,白-高一(02),201901,-367.95,False
15534,毛同学,女,白-高一(02),201807,0,False
15534,毛同学,女,白-高一(02),201808,0,False
15534,毛同学,女,白-高一(02),201809,-429.6,False
15534,毛同学,女,白-高一(02),201810,-286.4,False
15534,毛同学,女,白-高一(02),201811,-352.15,False
15534,毛同学,女,白-高一(02),201812,-410.85,False
15534,毛同学,女,白-高一(02),201901,-181,False
15535,梅同学,女,白-高一(05),201807,0,True
15535,梅同学,女,白-高一(05),201808,-20,True
15535,梅同学,女,白-高一(05),201809,-526.1,True
15535,梅同学,女,白-高一(05),201810,-411.25,True
15535,梅同学,女,白-高一(05),201811,-586.65,True
15535,梅同学,女,白-高一(05),201812,-597.3,True
15535,梅同学,女,白-高一(05),201901,-407.65,True
15536,缪同学,女,白-高一(01),201807,0,False
15536,缪同学,女,白-高一(01),201808,-20.9,False
15536,缪同学,女,白-高一(01),201809,-275,False
15536,缪同学,女,白-高一(01),201810,-201.8,False
15536,缪同学,女,白-高一(01),201811,-316.65,False
15536,缪同学,女,白-高一(01),201812,-474.5,False
15536,缪同学,女,白-高一(01),201901,-329.1,False
15537,潘同学,男,白-高一(04),201807,0,True
15537,潘同学,男,白-高一(04),201808,-27.4,True
15537,潘同学,男,白-高一(04),201809,-1078.4,True
15537,潘同学,男,白-高一(04),201810,-862.65,True
15537,潘同学,男,白-高一(04),201811,-919.7,True
15537,潘同学,男,白-高一(04),201812,-1113.05,True
15537,潘同学,男,白-高一(04),201901,-797.6,True
15538,潘同学,女,白-高一(04),201807,0,True
15538,潘同学,女,白-高一(04),201808,-25.3,True
15538,潘同学,女,白-高一(04),201809,-523.96,True
15538,潘同学,女,白-高一(04),201810,-401.7,True
15538,潘同学,女,白-高一(04),201811,-558.7,True
15538,潘同学,女,白-高一(04),201812,-559.05,True
15538,潘同学,女,白-高一(04),201901,-440.6,True
15539,潘同学,男,白-高一(02),201807,0,False
15539,潘同学,男,白-高一(02),201808,-21,False
15539,潘同学,男,白-高一(02),201809,-565.1,False
15539,潘同学,男,白-高一(02),201810,-449.9,False
15539,潘同学,男,白-高一(02),201811,-519.7,False
15539,潘同学,男,白-高一(02),201812,-576.6,False
15539,潘同学,男,白-高一(02),201901,-408.85,False
15540,齐同学,女,白-高一(02),201807,0,False
15540,齐同学,女,白-高一(02),201808,0,False
15540,齐同学,女,白-高一(02),201809,-340.4,False
15540,齐同学,女,白-高一(02),201810,-263.15,False
15540,齐同学,女,白-高一(02),201811,-286.7,False
15540,齐同学,女,白-高一(02),201812,-390.25,False
15540,齐同学,女,白-高一(02),201901,-198.25,False
15541,邱同学,男,白-高一(01),201807,0,True
15541,邱同学,男,白-高一(01),201808,0,True
15541,邱同学,男,白-高一(01),201809,-360.5,True
15541,邱同学,男,白-高一(01),201810,-360,True
15541,邱同学,男,白-高一(01),201811,-571.5,True
15541,邱同学,男,白-高一(01),201812,-624.3,True
15541,邱同学,男,白-高一(01),201901,-506.5,True
15542,阮同学,女,白-高一(02),201807,0,False
15542,阮同学,女,白-高一(02),201808,0,False
15542,阮同学,女,白-高一(02),201809,-339.8,False
15542,阮同学,女,白-高一(02),201810,-282.5,False
15542,阮同学,女,白-高一(02),201811,-398.7,False
15542,阮同学,女,白-高一(02),201812,-382.85,False
15542,阮同学,女,白-高一(02),201901,-294.1,False
15543,邵同学,女,白-高一(06),201807,0,False
15543,邵同学,女,白-高一(06),201808,-13,False
15543,邵同学,女,白-高一(06),201809,-430,False
15543,邵同学,女,白-高一(06),201810,-312.1,False
15543,邵同学,女,白-高一(06),201811,-355,False
15543,邵同学,女,白-高一(06),201812,-382.85,False
15543,邵同学,女,白-高一(06),201901,-248.6,False
15544,邵同学,女,白-高一(05),201807,0,True
15544,邵同学,女,白-高一(05),201808,-17,True
15544,邵同学,女,白-高一(05),201809,-392.7,True
15544,邵同学,女,白-高一(05),201810,-308.5,True
15544,邵同学,女,白-高一(05),201811,-552.4,True
15544,邵同学,女,白-高一(05),201812,-531.8,True
15544,邵同学,女,白-高一(05),201901,-395.1,True
15545,邵同学,男,白-高一(02),201807,0,True
15545,邵同学,男,白-高一(02),201808,-26.9,True
15545,邵同学,男,白-高一(02),201809,-680.2,True
15545,邵同学,男,白-高一(02),201810,-631.3,True
15545,邵同学,男,白-高一(02),201811,-574.3,True
15545,邵同学,男,白-高一(02),201812,-579.95,True
15545,邵同学,男,白-高一(02),201901,-423.6,True
15546,沈同学,女,白-高一(01),201807,0,False
15546,沈同学,女,白-高一(01),201808,0,False
15546,沈同学,女,白-高一(01),201809,-346.6,False
15546,沈同学,女,白-高一(01),201810,-315.25,False
15546,沈同学,女,白-高一(01),201811,-241.3,False
15546,沈同学,女,白-高一(01),201812,-39.6,False
15546,沈同学,女,白-高一(01),201901,-233.2,False
15547,沈同学,男,白-高一(01),201807,0,False
15547,沈同学,男,白-高一(01),201808,-12.8,False
15547,沈同学,男,白-高一(01),201809,-677.7,False
15547,沈同学,男,白-高一(01),201810,-568.9,False
15547,沈同学,男,白-高一(01),201811,-494.55,False
15547,沈同学,男,白-高一(01),201812,-588.85,False
15547,沈同学,男,白-高一(01),201901,-417.2,False
15548,施同学,女,白-高一(06),201807,0,True
15548,施同学,女,白-高一(06),201808,-14,True
15548,施同学,女,白-高一(06),201809,-461.6,True
15548,施同学,女,白-高一(06),201810,-390,True
15548,施同学,女,白-高一(06),201811,-476.6,True
15548,施同学,女,白-高一(06),201812,-459.8,True
15548,施同学,女,白-高一(06),201901,-324.5,True
15549,舒同学,男,白-高一(03),201807,0,True
15549,舒同学,男,白-高一(03),201808,-21.2,True
15549,舒同学,男,白-高一(03),201809,-683.2,True
15549,舒同学,男,白-高一(03),201810,-595.55,True
15549,舒同学,男,白-高一(03),201811,-829.05,True
15549,舒同学,男,白-高一(03),201812,-916.8,True
15549,舒同学,男,白-高一(03),201901,-542.2,True
15550,宋同学,男,白-高一(01),201807,0,False
15550,宋同学,男,白-高一(01),201808,0,False
15550,宋同学,男,白-高一(01),201809,-778.8,False
15550,宋同学,男,白-高一(01),201810,-640.7,False
15550,宋同学,男,白-高一(01),201811,-397.45,False
15550,宋同学,男,白-高一(01),201812,-650.25,False
15550,宋同学,男,白-高一(01),201901,-491.8,False
15551,孙同学,女,白-高一(02),201807,0,False
15551,孙同学,女,白-高一(02),201808,0,False
15551,孙同学,女,白-高一(02),201809,-207.5,False
15551,孙同学,女,白-高一(02),201810,-291.55,False
15551,孙同学,女,白-高一(02),201811,-374.8,False
15551,孙同学,女,白-高一(02),201812,-370.95,False
15551,孙同学,女,白-高一(02),201901,-228.4,False
15552,谭同学,男,白-高一(03),201807,0,False
15552,谭同学,男,白-高一(03),201808,-8.8,False
15552,谭同学,男,白-高一(03),201809,-342.3,False
15552,谭同学,男,白-高一(03),201810,-194.2,False
15552,谭同学,男,白-高一(03),201811,-253.8,False
15552,谭同学,男,白-高一(03),201812,-272.5,False
15552,谭同学,男,白-高一(03),201901,-206.8,False
15553,汤同学,女,白-高一(05),201807,0,False
15553,汤同学,女,白-高一(05),201808,-9,False
15553,汤同学,女,白-高一(05),201809,-318.8,False
15553,汤同学,女,白-高一(05),201810,-164.5,False
15553,汤同学,女,白-高一(05),201811,-200.15,False
15553,汤同学,女,白-高一(05),201812,-219.35,False
15553,汤同学,女,白-高一(05),201901,-201.05,False
15554,汤同学,女,白-高一(05),201807,0,True
15554,汤同学,女,白-高一(05),201808,-26.7,True
15554,汤同学,女,白-高一(05),201809,-536.9,True
15554,汤同学,女,白-高一(05),201810,-386.55,True
15554,汤同学,女,白-高一(05),201811,-475.45,True
15554,汤同学,女,白-高一(05),201812,-382.9,True
15554,汤同学,女,白-高一(05),201901,-319.6,True
15555,陶同学,男,白-高一(05),201807,0,False
15555,陶同学,男,白-高一(05),201808,-7,False
15555,陶同学,男,白-高一(05),201809,-654.25,False
15555,陶同学,男,白-高一(05),201810,-561.05,False
15555,陶同学,男,白-高一(05),201811,-498.6,False
15555,陶同学,男,白-高一(05),201812,-567.55,False
15555,陶同学,男,白-高一(05),201901,-523.5,False
15556,陶同学,男,白-高一(05),201807,0,True
15556,陶同学,男,白-高一(05),201808,-40.3,True
15556,陶同学,男,白-高一(05),201809,-1286.3,True
15556,陶同学,男,白-高一(05),201810,-1159.75,True
15556,陶同学,男,白-高一(05),201811,-1514.75,True
15556,陶同学,男,白-高一(05),201812,-1292.2,True
15556,陶同学,男,白-高一(05),201901,-946.65,True
15557,童同学,男,白-高一(02),201807,0,True
15557,童同学,男,白-高一(02),201808,-30.4,True
15557,童同学,男,白-高一(02),201809,-568.5,True
15557,童同学,男,白-高一(02),201810,-610.4,True
15557,童同学,男,白-高一(02),201811,-1027,True
15557,童同学,男,白-高一(02),201812,-862.4,True
15557,童同学,男,白-高一(02),201901,-661.75,True
15558,汪同学,男,白-高一(02),201807,0,False
15558,汪同学,男,白-高一(02),201808,0,False
15558,汪同学,男,白-高一(02),201809,-670.3,False
15558,汪同学,男,白-高一(02),201810,-633.5,False
15558,汪同学,男,白-高一(02),201811,-488.55,False
15558,汪同学,男,白-高一(02),201812,-529.45,False
15558,汪同学,男,白-高一(02),201901,-392.25,False
15559,汪同学,男,高一未分班,201807,0,False
15559,汪同学,男,高一未分班,201808,0,False
15559,汪同学,男,高一未分班,201809,0,False
15559,汪同学,男,高一未分班,201810,-100,False
15559,汪同学,男,高一未分班,201811,0,False
15559,汪同学,男,高一未分班,201812,0,False
15559,汪同学,男,高一未分班,201901,0,False
15560,王同学,男,白-高一(04),201807,0,False
15560,王同学,男,白-高一(04),201808,-13.7,False
15560,王同学,男,白-高一(04),201809,-590.1,False
15560,王同学,男,白-高一(04),201810,-587.65,False
15560,王同学,男,白-高一(04),201811,-456,False
15560,王同学,男,白-高一(04),201812,-633.05,False
15560,王同学,男,白-高一(04),201901,-398.7,False
15561,王同学,女,白-高一(02),201807,0,True
15561,王同学,女,白-高一(02),201808,-11.8,True
15561,王同学,女,白-高一(02),201809,-464.85,True
15561,王同学,女,白-高一(02),201810,-513.15,True
15561,王同学,女,白-高一(02),201811,-544.65,True
15561,王同学,女,白-高一(02),201812,-512.85,True
15561,王同学,女,白-高一(02),201901,-487.65,True
15562,王同学,男,白-高一(04),201807,0,False
15562,王同学,男,白-高一(04),201808,-12.5,False
15562,王同学,男,白-高一(04),201809,-385.9,False
15562,王同学,男,白-高一(04),201810,-376.1,False
15562,王同学,男,白-高一(04),201811,-447.46,False
15562,王同学,男,白-高一(04),201812,-725.4,False
15562,王同学,男,白-高一(04),201901,-509.85,False
15563,王同学,女,白-高一(02),201807,0,False
15563,王同学,女,白-高一(02),201808,0,False
15563,王同学,女,白-高一(02),201809,-307.8,False
15563,王同学,女,白-高一(02),201810,-413.55,False
15563,王同学,女,白-高一(02),201811,-427.45,False
15563,王同学,女,白-高一(02),201812,-494.45,False
15563,王同学,女,白-高一(02),201901,-276.75,False
15564,王同学,男,白-高一(02),201807,0,False
15564,王同学,男,白-高一(02),201808,0,False
15564,王同学,男,白-高一(02),201809,-460.6,False
15564,王同学,男,白-高一(02),201810,-413.45,False
15564,王同学,男,白-高一(02),201811,-479.9,False
15564,王同学,男,白-高一(02),201812,-450.55,False
15564,王同学,男,白-高一(02),201901,-422.1,False
15565,王同学,女,白-高一(06),201807,0,False
15565,王同学,女,白-高一(06),201808,-6.5,False
15565,王同学,女,白-高一(06),201809,-440.6,False
15565,王同学,女,白-高一(06),201810,-323.4,False
15565,王同学,女,白-高一(06),201811,-356.65,False
15565,王同学,女,白-高一(06),201812,-387.4,False
15565,王同学,女,白-高一(06),201901,-354.5,False
15566,王同学,男,白-高一(01),201807,0,True
15566,王同学,男,白-高一(01),201808,-4,True
15566,王同学,男,白-高一(01),201809,-493.7,True
15566,王同学,男,白-高一(01),201810,-515.7,True
15566,王同学,男,白-高一(01),201811,-648.5,True
15566,王同学,男,白-高一(01),201812,-688.9,True
15566,王同学,男,白-高一(01),201901,-578.05,True
15567,王同学,女,白-高一(06),201807,0,False
15567,王同学,女,白-高一(06),201808,-15.1,False
15567,王同学,女,白-高一(06),201809,-472.5,False
15567,王同学,女,白-高一(06),201810,-340.05,False
15567,王同学,女,白-高一(06),201811,-371.95,False
15567,王同学,女,白-高一(06),201812,-391.9,False
15567,王同学,女,白-高一(06),201901,-348.15,False
15568,王同学,女,白-高一(01),201807,0,False
15568,王同学,女,白-高一(01),201808,-100,False
15568,王同学,女,白-高一(01),201809,-681.2,False
15568,王同学,女,白-高一(01),201810,-572.85,False
15568,王同学,女,白-高一(01),201811,-535.15,False
15568,王同学,女,白-高一(01),201812,-449,False
15568,王同学,女,白-高一(01),201901,-481.85,False
15569,王同学,男,白-高一(02),201807,0,False
15569,王同学,男,白-高一(02),201808,0,False
15569,王同学,男,白-高一(02),201809,-588.5,False
15569,王同学,男,白-高一(02),201810,-556.25,False
15569,王同学,男,白-高一(02),201811,-617.65,False
15569,王同学,男,白-高一(02),201812,-708.7,False
15569,王同学,男,白-高一(02),201901,-318.85,False
15570,王同学,女,白-高一(04),201807,0,False
15570,王同学,女,白-高一(04),201808,-6,False
15570,王同学,女,白-高一(04),201809,-275.3,False
